"terms","count","probability"
"third quarter",59,0.000454080179784966
"time see",59,0.000454080179784966
"today im",59,0.000454080179784966
"will remain",59,0.000454080179784966
"anything like",58,0.000446383905551323
"around corner",58,0.000446383905551323
"birthday party",58,0.000446383905551323
"can feel",58,0.000446383905551323
"cant stand",58,0.000446383905551323
"company said",58,0.000446383905551323
"doesnt work",58,0.000446383905551323
"feel bad",58,0.000446383905551323
"get away",58,0.000446383905551323
"get done",58,0.000446383905551323
"get together",58,0.000446383905551323
"ill never",58,0.000446383905551323
"just didnt",58,0.000446383905551323
"just realized",58,0.000446383905551323
"like dont",58,0.000446383905551323
"many us",58,0.000446383905551323
"new mexico",58,0.000446383905551323
"now hes",58,0.000446383905551323
"pretty cool",58,0.000446383905551323
"red sox",58,0.000446383905551323
"said people",58,0.000446383905551323
"save money",58,0.000446383905551323
"say something",58,0.000446383905551323
"seemed like",58,0.000446383905551323
"thanks sharing",58,0.000446383905551323
"things happen",58,0.000446383905551323
"though im",58,0.000446383905551323
"well thats",58,0.000446383905551323
"youll find",58,0.000446383905551323
"always wanted",57,0.000438687631317679
"can easily",57,0.000438687631317679
"end year",57,0.000438687631317679
"every week",57,0.000438687631317679
"feels good",57,0.000438687631317679
"great things",57,0.000438687631317679
"ill give",57,0.000438687631317679
"im afraid",57,0.000438687631317679
"just heard",57,0.000438687631317679
"just time",57,0.000438687631317679
"know know",57,0.000438687631317679
"making sure",57,0.000438687631317679
"mental health",57,0.000438687631317679
"people need",57,0.000438687631317679
"see us",57,0.000438687631317679
"smith said",57,0.000438687631317679
"sometimes just",57,0.000438687631317679
"tuesday night",57,0.000438687631317679
"waste time",57,0.000438687631317679
"way home",57,0.000438687631317679
"whats favorite",57,0.000438687631317679
"will end",57,0.000438687631317679
"will just",57,0.000438687631317679
"will send",57,0.000438687631317679
"blood pressure",56,0.000430991357084036
"can buy",56,0.000430991357084036
"can look",56,0.000430991357084036
"didnt like",56,0.000430991357084036
"first step",56,0.000430991357084036
"get know",56,0.000430991357084036
"gonna go",56,0.000430991357084036
"great show",56,0.000430991357084036
"hope get",56,0.000430991357084036
"ill let",56,0.000430991357084036
"im like",56,0.000430991357084036
"im starting",56,0.000430991357084036
"like youre",56,0.000430991357084036
"make us",56,0.000430991357084036
"northeast ohio",56,0.000430991357084036
"obama administration",56,0.000430991357084036
"one three",56,0.000430991357084036
"police officer",56,0.000430991357084036
"press conference",56,0.000430991357084036
"really great",56,0.000430991357084036
"really wanted",56,0.000430991357084036
"rt love",56,0.000430991357084036
"spring training",56,0.000430991357084036
"thanks shout",56,0.000430991357084036
"things going",56,0.000430991357084036
"time now",56,0.000430991357084036
"year will",56,0.000430991357084036
"youre just",56,0.000430991357084036
"youre looking",56,0.000430991357084036
"always good",55,0.000423295082850392
"city officials",55,0.000423295082850392
"ever get",55,0.000423295082850392
"get work",55,0.000423295082850392
"going happen",55,0.000423295082850392
"going try",55,0.000423295082850392
"got one",55,0.000423295082850392
"high schools",55,0.000423295082850392
"last three",55,0.000423295082850392
"left behind",55,0.000423295082850392
"looking like",55,0.000423295082850392
"make good",55,0.000423295082850392
"much can",55,0.000423295082850392
"now dont",55,0.000423295082850392
"one one",55,0.000423295082850392
"really well",55,0.000423295082850392
"rt thanks",55,0.000423295082850392
"school board",55,0.000423295082850392
"think people",55,0.000423295082850392
"time said",55,0.000423295082850392
"turn around",55,0.000423295082850392
"us can",55,0.000423295082850392
"wasnt sure",55,0.000423295082850392
"wednesday night",55,0.000423295082850392
"will allow",55,0.000423295082850392
"will begin",55,0.000423295082850392
"youre right",55,0.000423295082850392
"air force",54,0.000415598808616749
"around house",54,0.000415598808616749
"around pm",54,0.000415598808616749
"bottom line",54,0.000415598808616749
"came home",54,0.000415598808616749
"cant afford",54,0.000415598808616749
"day get",54,0.000415598808616749
"eight years",54,0.000415598808616749
"im hungry",54,0.000415598808616749
"just came",54,0.000415598808616749
"know want",54,0.000415598808616749
"like something",54,0.000415598808616749
"like think",54,0.000415598808616749
"lol rt",54,0.000415598808616749
"loved ones",54,0.000415598808616749
"next one",54,0.000415598808616749
"one people",54,0.000415598808616749
"people love",54,0.000415598808616749
"really think",54,0.000415598808616749
"see one",54,0.000415598808616749
"something different",54,0.000415598808616749
"state police",54,0.000415598808616749
"take advantage",54,0.000415598808616749
"thank goodness",54,0.000415598808616749
"thats im",54,0.000415598808616749
"theres also",54,0.000415598808616749
"theres one",54,0.000415598808616749
"think might",54,0.000415598808616749
"two things",54,0.000415598808616749
"war ii",54,0.000415598808616749
"wed love",54,0.000415598808616749
"well good",54,0.000415598808616749
"will held",54,0.000415598808616749
"will now",54,0.000415598808616749
"years now",54,0.000415598808616749
"able make",53,0.000407902534383105
"anything can",53,0.000407902534383105
"big fan",53,0.000407902534383105
"council members",53,0.000407902534383105
"court judge",53,0.000407902534383105
"east coast",53,0.000407902534383105
"fingers crossed",53,0.000407902534383105
"follow follow",53,0.000407902534383105
"get right",53,0.000407902534383105
"im feeling",53,0.000407902534383105
"just see",53,0.000407902534383105
"like many",53,0.000407902534383105
"louis county",53,0.000407902534383105
"love hear",53,0.000407902534383105
"may well",53,0.000407902534383105
"miss u",53,0.000407902534383105
"monday morning",53,0.000407902534383105
"new job",53,0.000407902534383105
"nice see",53,0.000407902534383105
"one hand",53,0.000407902534383105
"one just",53,0.000407902534383105
"really know",53,0.000407902534383105
"said thats",53,0.000407902534383105
"sheriffs office",53,0.000407902534383105
"since ive",53,0.000407902534383105
"thats great",53,0.000407902534383105
"today will",53,0.000407902534383105
"want take",53,0.000407902534383105
"whole lot",53,0.000407902534383105
"will let",53,0.000407902534383105
"will provide",53,0.000407902534383105
"will run",53,0.000407902534383105
"working hard",53,0.000407902534383105
"ask questions",52,0.000400206260149462
"attorneys office",52,0.000400206260149462
"can please",52,0.000400206260149462
"common sense",52,0.000400206260149462
"day work",52,0.000400206260149462
"every one",52,0.000400206260149462
"holiday season",52,0.000400206260149462
"may need",52,0.000400206260149462
"music video",52,0.000400206260149462
"new song",52,0.000400206260149462
"old school",52,0.000400206260149462
"past three",52,0.000400206260149462
"per year",52,0.000400206260149462
"pm saturday",52,0.000400206260149462
"see new",52,0.000400206260149462
"show tonight",52,0.000400206260149462
"tampa bay",52,0.000400206260149462
"thing ever",52,0.000400206260149462
"trying find",52,0.000400206260149462
"walk away",52,0.000400206260149462
"want say",52,0.000400206260149462
"whitney houston",52,0.000400206260149462
"can read",51,0.000392509985915818
"can talk",51,0.000392509985915818
"come visit",51,0.000392509985915818
"fell percent",51,0.000392509985915818
"final four",51,0.000392509985915818
"first three",51,0.000392509985915818
"game tonight",51,0.000392509985915818
"get enough",51,0.000392509985915818
"good people",51,0.000392509985915818
"great meeting",51,0.000392509985915818
"grocery store",51,0.000392509985915818
"happy thanksgiving",51,0.000392509985915818
"happy valentines",51,0.000392509985915818
"just bought",51,0.000392509985915818
"just two",51,0.000392509985915818
"new music",51,0.000392509985915818
"nothing else",51,0.000392509985915818
"now get",51,0.000392509985915818
"obama said",51,0.000392509985915818
"officials say",51,0.000392509985915818
"point view",51,0.000392509985915818
"really appreciate",51,0.000392509985915818
"really bad",51,0.000392509985915818
"rt dont",51,0.000392509985915818
"see many",51,0.000392509985915818
"thanks love",51,0.000392509985915818
"thats true",51,0.000392509985915818
"three four",51,0.000392509985915818
"u got",51,0.000392509985915818
"wanna see",51,0.000392509985915818
"will put",51,0.000392509985915818
"bad news",50,0.000384813711682175
"call us",50,0.000384813711682175
"can found",50,0.000384813711682175
"can work",50,0.000384813711682175
"cant remember",50,0.000384813711682175
"cant tell",50,0.000384813711682175
"contact us",50,0.000384813711682175
"day one",50,0.000384813711682175
"dont ask",50,0.000384813711682175
"every morning",50,0.000384813711682175
"glad hear",50,0.000384813711682175
"god will",50,0.000384813711682175
"going great",50,0.000384813711682175
"just getting",50,0.000384813711682175
"last thing",50,0.000384813711682175
"like get",50,0.000384813711682175
"million people",50,0.000384813711682175
"much less",50,0.000384813711682175
"next days",50,0.000384813711682175
"past week",50,0.000384813711682175
"probably wont",50,0.000384813711682175
"prosecutors office",50,0.000384813711682175
"really excited",50,0.000384813711682175
"said also",50,0.000384813711682175
"said last",50,0.000384813711682175
"said monday",50,0.000384813711682175
"said thursday",50,0.000384813711682175
"still need",50,0.000384813711682175
"th st",50,0.000384813711682175
"theres something",50,0.000384813711682175
"think one",50,0.000384813711682175
"today pm",50,0.000384813711682175
"way around",50,0.000384813711682175
"way much",50,0.000384813711682175
"world series",50,0.000384813711682175
"youre gonna",50,0.000384813711682175
"american idol",49,0.000377117437448531
"anyone can",49,0.000377117437448531
"county sheriffs",49,0.000377117437448531
"didnt seem",49,0.000377117437448531
"full time",49,0.000377117437448531
"get way",49,0.000377117437448531
"going work",49,0.000377117437448531
"gotta love",49,0.000377117437448531
"great idea",49,0.000377117437448531
"hell yeah",49,0.000377117437448531
"hes still",49,0.000377117437448531
"hey guys",49,0.000377117437448531
"highly recommend",49,0.000377117437448531
"im already",49,0.000377117437448531
"just know",49,0.000377117437448531
"know going",49,0.000377117437448531
"know one",49,0.000377117437448531
"leave comment",49,0.000377117437448531
"mad men",49,0.000377117437448531
"made day",49,0.000377117437448531
"march th",49,0.000377117437448531
"may may",49,0.000377117437448531
"mom dad",49,0.000377117437448531
"months later",49,0.000377117437448531
"one big",49,0.000377117437448531
"penn state",49,0.000377117437448531
"road trip",49,0.000377117437448531
"secretary state",49,0.000377117437448531
"state department",49,0.000377117437448531
"think need",49,0.000377117437448531
"time make",49,0.000377117437448531
"today just",49,0.000377117437448531
"two games",49,0.000377117437448531
"u guys",49,0.000377117437448531
"u need",49,0.000377117437448531
"u u",49,0.000377117437448531
"want hear",49,0.000377117437448531
"want one",49,0.000377117437448531
"way start",49,0.000377117437448531
"west side",49,0.000377117437448531
"work today",49,0.000377117437448531
"around country",48,0.000369421163214888
"board member",48,0.000369421163214888
"can add",48,0.000369421163214888
"can even",48,0.000369421163214888
"couple months",48,0.000369421163214888
"days week",48,0.000369421163214888
"didnt go",48,0.000369421163214888
"email address",48,0.000369421163214888
"fourth quarter",48,0.000369421163214888
"friend mine",48,0.000369421163214888
"going bed",48,0.000369421163214888
"green bay",48,0.000369421163214888
"group people",48,0.000369421163214888
"hard get",48,0.000369421163214888
"heart attack",48,0.000369421163214888
"ill tell",48,0.000369421163214888
"just enough",48,0.000369421163214888
"just put",48,0.000369421163214888
"just told",48,0.000369421163214888
"know hes",48,0.000369421163214888
"know need",48,0.000369421163214888
"know u",48,0.000369421163214888
"last couple",48,0.000369421163214888
"like can",48,0.000369421163214888
